date,state,cases
05/09/2020,Alabama,9668
05/09/2020,Alaska,377
05/09/2020,Arizona,10960
05/09/2020,Arkansas,3747
05/09/2020,California,66824
05/09/2020,Colorado,19267
05/09/2020,Connecticut,32984
05/09/2020,Delaware,6277
05/09/2020,District of Columbia,6102
05/09/2020,Florida,39993
05/09/2020,Georgia,31481
05/09/2020,Guam,1120
05/09/2020,Hawaii,620
05/09/2020,Idaho,2230
05/09/2020,Illinois,76008
05/09/2020,Indiana,24239
05/09/2020,Iowa,11671
05/09/2020,Kansas,6923
05/09/2020,Kentucky,6469
05/09/2020,Louisiana,31490
05/09/2020,Maine,1408
05/09/2020,Maryland,31638
05/09/2020,Massachusetts,76743
05/09/2020,Michigan,46735
05/09/2020,Minnesota,10789
05/09/2020,Mississippi,9378
05/09/2020,Missouri,9737
05/09/2020,Montana,458
05/09/2020,Nebraska,8233
05/09/2020,Nevada,6046
05/09/2020,New Hampshire,3011
05/09/2020,New Jersey,137085
05/09/2020,New Mexico,4778
05/09/2020,New York,338519
05/09/2020,North Carolina,14387
05/09/2020,North Dakota,1464
05/09/2020,Northern Mariana Islands,16
05/09/2020,Ohio,23697
05/09/2020,Oklahoma,4490
05/09/2020,Oregon,3160
05/09/2020,Pennsylvania,58661
05/09/2020,Puerto Rico,2173
05/09/2020,Rhode Island,10989
05/09/2020,South Carolina,7531
05/09/2020,South Dakota,3393
05/09/2020,Tennessee,14675
05/09/2020,Texas,38849
05/09/2020,Utah,6103
05/09/2020,Vermont,921
05/09/2020,Virgin Islands,69
05/09/2020,Virginia,23194
05/09/2020,Washington,17629
05/09/2020,West Virginia,1348
05/09/2020,Wisconsin,10099
05/09/2020,Wyoming,653
05/10/2020,Alabama,9889
05/10/2020,Alaska,378
05/10/2020,Arizona,11119
05/10/2020,Arkansas,4012
05/10/2020,California,68051
05/10/2020,Colorado,19595
05/10/2020,Connecticut,33554
05/10/2020,Delaware,6447
05/10/2020,District of Columbia,6272
05/10/2020,Florida,40588
05/10/2020,Georgia,32267
05/10/2020,Guam,1120
05/10/2020,Hawaii,621
05/10/2020,Idaho,2232
05/10/2020,Illinois,77662
05/10/2020,Indiana,24633
05/10/2020,Iowa,11959
05/10/2020,Kansas,7045
05/10/2020,Kentucky,6486
05/10/2020,Louisiana,31673
05/10/2020,Maine,1436
05/10/2020,Maryland,32693
05/10/2020,Massachusetts,77793
05/10/2020,Michigan,47116
05/10/2020,Minnesota,11270
05/10/2020,Mississippi,9501
05/10/2020,Missouri,9906
05/10/2020,Montana,458
05/10/2020,Nebraska,8328
05/10/2020,Nevada,6120
05/10/2020,New Hampshire,3071
05/10/2020,New Jersey,138532
05/10/2020,New Mexico,4863
05/10/2020,New York,340657
05/10/2020,North Carolina,14783
05/10/2020,North Dakota,1491
05/10/2020,Northern Mariana Islands,16
05/10/2020,Ohio,24086
05/10/2020,Oklahoma,4589
05/10/2020,Oregon,3228
05/10/2020,Pennsylvania,60037
05/10/2020,Puerto Rico,2198
05/10/2020,Rhode Island,11274
05/10/2020,South Carolina,7653
05/10/2020,South Dakota,3517
05/10/2020,Tennessee,15060
05/10/2020,Texas,40037
05/10/2020,Utah,6251
05/10/2020,Vermont,926
05/10/2020,Virgin Islands,69
05/10/2020,Virginia,24079
05/10/2020,Washington,17781
05/10/2020,West Virginia,1363
05/10/2020,Wisconsin,10379
05/10/2020,Wyoming,662
05/11/2020,Alabama,10164
05/11/2020,Alaska,380
05/11/2020,Arizona,11380
05/11/2020,Arkansas,4043
05/11/2020,California,69514
05/11/2020,Colorado,19793
05/11/2020,Connecticut,33765
05/11/2020,Delaware,6565
05/11/2020,District of Columbia,6389
05/11/2020,Florida,40974
05/11/2020,Georgia,32448
05/11/2020,Guam,1120
05/11/2020,Hawaii,623
05/11/2020,Idaho,2261
05/11/2020,Illinois,79123
05/11/2020,Indiana,25134
05/11/2020,Iowa,12373
05/11/2020,Kansas,7161
05/11/2020,Kentucky,6710
05/11/2020,Louisiana,31881
05/11/2020,Maine,1462
05/11/2020,Maryland,33483
05/11/2020,Massachusetts,78462
05/11/2020,Michigan,47526
05/11/2020,Minnesota,11798
05/11/2020,Mississippi,9674
05/11/2020,Missouri,10025
05/11/2020,Montana,459
05/11/2020,Nebraska,8575
05/11/2020,Nevada,6152
05/11/2020,New Hampshire,3160
05/11/2020,New Jersey,139945
05/11/2020,New Mexico,5069
05/11/2020,New York,342267
05/11/2020,North Carolina,15069
05/11/2020,North Dakota,1518
05/11/2020,Northern Mariana Islands,19
05/11/2020,Ohio,24785
05/11/2020,Oklahoma,4613
05/11/2020,Oregon,3286
05/11/2020,Pennsylvania,60557
05/11/2020,Puerto Rico,2256
05/11/2020,Rhode Island,11450
05/11/2020,South Carolina,7792
05/11/2020,South Dakota,3614
05/11/2020,Tennessee,15423
05/11/2020,Texas,40988
05/11/2020,Utah,6364
05/11/2020,Vermont,926
05/11/2020,Virgin Islands,69
05/11/2020,Virginia,25068
05/11/2020,Washington,18172
05/11/2020,West Virginia,1370
05/11/2020,Wisconsin,10581
05/11/2020,Wyoming,669
05/12/2020,Alabama,10464
05/12/2020,Alaska,383
05/12/2020,Arizona,11736
05/12/2020,Arkansas,4164
05/12/2020,California,71150
05/12/2020,Colorado,20103
05/12/2020,Connecticut,34333
05/12/2020,Delaware,6741
05/12/2020,District of Columbia,6485
05/12/2020,Florida,41915
05/12/2020,Georgia,33311
05/12/2020,Guam,1121
05/12/2020,Hawaii,624
05/12/2020,Idaho,2294
05/12/2020,Illinois,83168
05/12/2020,Indiana,25676
05/12/2020,Iowa,12912
05/12/2020,Kansas,7352
05/12/2020,Kentucky,7003
05/12/2020,Louisiana,32116
05/12/2020,Maine,1477
05/12/2020,Maryland,34174
05/12/2020,Massachusetts,79332
05/12/2020,Michigan,47946
05/12/2020,Minnesota,12493
05/12/2020,Mississippi,9908
05/12/2020,Missouri,10124
05/12/2020,Montana,461
05/12/2020,Nebraska,8732
05/12/2020,Nevada,6311
05/12/2020,New Hampshire,3239
05/12/2020,New Jersey,140743
05/12/2020,New Mexico,5212
05/12/2020,New York,343705
05/12/2020,North Carolina,15402
05/12/2020,North Dakota,1571
05/12/2020,Northern Mariana Islands,19
05/12/2020,Ohio,25257
05/12/2020,Oklahoma,4731
05/12/2020,Oregon,3359
05/12/2020,Pennsylvania,61407
05/12/2020,Puerto Rico,2299
05/12/2020,Rhode Island,11614
05/12/2020,South Carolina,7927
05/12/2020,South Dakota,3663
05/12/2020,Tennessee,15777
05/12/2020,Texas,42348
05/12/2020,Utah,6454
05/12/2020,Vermont,927
05/12/2020,Virgin Islands,69
05/12/2020,Virginia,25798
05/12/2020,Washington,18382
05/12/2020,West Virginia,1379
05/12/2020,Wisconsin,10781
05/12/2020,Wyoming,675
05/13/2020,Alabama,10700
05/13/2020,Alaska,383
05/13/2020,Arizona,12176
05/13/2020,Arkansas,4236
05/13/2020,California,73218
05/13/2020,Colorado,20442
05/13/2020,Connecticut,34855
05/13/2020,Delaware,6952
05/13/2020,District of Columbia,6584
05/13/2020,Florida,42394
05/13/2020,Georgia,33866
05/13/2020,Guam,1121
05/13/2020,Hawaii,627
05/13/2020,Idaho,2325
05/13/2020,Illinois,84874
05/13/2020,Indiana,26044
05/13/2020,Iowa,13289
05/13/2020,Kansas,7552
05/13/2020,Kentucky,7102
05/13/2020,Louisiana,32728
05/13/2020,Maine,1515
05/13/2020,Maryland,34927
05/13/2020,Massachusetts,80497
05/13/2020,Michigan,48307
05/13/2020,Minnesota,12916
05/13/2020,Mississippi,10090
05/13/2020,Missouri,10369
05/13/2020,Montana,462
05/13/2020,Nebraska,9072
05/13/2020,Nevada,6482
05/13/2020,New Hampshire,3299
05/13/2020,New Jersey,141560
05/13/2020,New Mexico,5364
05/13/2020,New York,345828
05/13/2020,North Carolina,15850
05/13/2020,North Dakota,1647
05/13/2020,Northern Mariana Islands,19
05/13/2020,Ohio,25727
05/13/2020,Oklahoma,4852
05/13/2020,Oregon,3416
05/13/2020,Pennsylvania,62194
05/13/2020,Puerto Rico,2329
05/13/2020,Rhode Island,11835
05/13/2020,South Carolina,8030
05/13/2020,South Dakota,3732
05/13/2020,Tennessee,16261
05/13/2020,Texas,43822
05/13/2020,Utah,6624
05/13/2020,Vermont,929
05/13/2020,Virgin Islands,69
05/13/2020,Virginia,26744
05/13/2020,Washington,18492
05/13/2020,West Virginia,1405
05/13/2020,Wisconsin,11071
05/13/2020,Wyoming,688
05/14/2020,Alabama,11101
05/14/2020,Alaska,387
05/14/2020,Arizona,12674
05/14/2020,Arkansas,4366
05/14/2020,California,74947
05/14/2020,Colorado,20813
05/14/2020,Connecticut,35464
05/14/2020,Delaware,7223
05/14/2020,District of Columbia,6736
05/14/2020,Florida,43202
05/14/2020,Georgia,34422
05/14/2020,Guam,1121
05/14/2020,Hawaii,627
05/14/2020,Idaho,2352
05/14/2020,Illinois,88081
05/14/2020,Indiana,26627
05/14/2020,Iowa,13675
05/14/2020,Kansas,7668
05/14/2020,Kentucky,7397
05/14/2020,Louisiana,33555
05/14/2020,Maine,1565
05/14/2020,Maryland,36021
05/14/2020,Massachusetts,82182
05/14/2020,Michigan,49489
05/14/2020,Minnesota,13443
05/14/2020,Mississippi,10483
05/14/2020,Missouri,10490
05/14/2020,Montana,462
05/14/2020,Nebraska,9411
05/14/2020,Nevada,6604
05/14/2020,New Hampshire,3382
05/14/2020,New Jersey,142704
05/14/2020,New Mexico,5503
05/14/2020,New York,348192
05/14/2020,North Carolina,16593
05/14/2020,North Dakota,1712
05/14/2020,Northern Mariana Islands,19
05/14/2020,Ohio,26363
05/14/2020,Oklahoma,4962
05/14/2020,Oregon,3479
05/14/2020,Pennsylvania,63158
05/14/2020,Puerto Rico,2427
05/14/2020,Rhode Island,12016
05/14/2020,South Carolina,8189
05/14/2020,South Dakota,3792
05/14/2020,Tennessee,16588
05/14/2020,Texas,45169
05/14/2020,Utah,6760
05/14/2020,Vermont,932
05/14/2020,Virgin Islands,69
05/14/2020,Virginia,27810
05/14/2020,Washington,18861
05/14/2020,West Virginia,1435
05/14/2020,Wisconsin,11449
05/14/2020,Wyoming,701
05/15/2020,Alabama,11373
05/15/2020,Alaska,388
05/15/2020,Arizona,13169
05/15/2020,Arkansas,4463
05/15/2020,California,77015
05/15/2020,Colorado,21207
05/15/2020,Connecticut,36085
05/15/2020,Delaware,7373
05/15/2020,District of Columbia,6871
05/15/2020,Florida,44130
05/15/2020,Georgia,35242
05/15/2020,Guam,1123
05/15/2020,Hawaii,628
05/15/2020,Idaho,2389
05/15/2020,Illinois,90528
05/15/2020,Indiana,27281
05/15/2020,Iowa,14049
05/15/2020,Kansas,8006
05/15/2020,Kentucky,7578
05/15/2020,Louisiana,33903
05/15/2020,Maine,1603
05/15/2020,Maryland,37105
05/15/2020,Massachusetts,83421
05/15/2020,Michigan,49982
05/15/2020,Minnesota,14240
05/15/2020,Mississippi,10801
05/15/2020,Missouri,10567
05/15/2020,Montana,466
05/15/2020,Nebraska,9766
05/15/2020,Nevada,6733
05/15/2020,New Hampshire,3464
05/15/2020,New Jersey,143905
05/15/2020,New Mexico,5662
05/15/2020,New York,350951
05/15/2020,North Carolina,17190
05/15/2020,North Dakota,1761
05/15/2020,Northern Mariana Islands,19
05/15/2020,Ohio,26956
05/15/2020,Oklahoma,5086
05/15/2020,Oregon,3541
05/15/2020,Pennsylvania,64178
05/15/2020,Puerto Rico,2542
05/15/2020,Rhode Island,12219
05/15/2020,South Carolina,8407
05/15/2020,South Dakota,3887
05/15/2020,Tennessee,16917
05/15/2020,Texas,46987
05/15/2020,Utah,6930
05/15/2020,Vermont,933
05/15/2020,Virgin Islands,69
05/15/2020,Virginia,28669
05/15/2020,Washington,19131
05/15/2020,West Virginia,1448
05/15/2020,Wisconsin,12037
05/15/2020,Wyoming,716
05/16/2020,Alabama,11674
05/16/2020,Alaska,392
05/16/2020,Arizona,13631
05/16/2020,Arkansas,4578
05/16/2020,California,78933
05/16/2020,Colorado,21604
05/16/2020,Connecticut,36703
05/16/2020,Delaware,7547
05/16/2020,District of Columbia,7042
05/16/2020,Florida,44803
05/16/2020,Georgia,35655
05/16/2020,Guam,1123
05/16/2020,Hawaii,629
05/16/2020,Idaho,2419
05/16/2020,Illinois,92669
05/16/2020,Indiana,27919
05/16/2020,Iowa,14328
05/16/2020,Kansas,8059
05/16/2020,Kentucky,7773
05/16/2020,Louisiana,34183
05/16/2020,Maine,1648
05/16/2020,Maryland,38083
05/16/2020,Massachusetts,84933
05/16/2020,Michigan,50416
05/16/2020,Minnesota,14969
05/16/2020,Mississippi,11123
05/16/2020,Missouri,10794
05/16/2020,Montana,468
05/16/2020,Nebraska,10220
05/16/2020,Nevada,6810
05/16/2020,New Hampshire,3556
05/16/2020,New Jersey,145089
05/16/2020,New Mexico,5847
05/16/2020,New York,353136
05/16/2020,North Carolina,18009
05/16/2020,North Dakota,1848
05/16/2020,Northern Mariana Islands,21
05/16/2020,Ohio,27476
05/16/2020,Oklahoma,5237
05/16/2020,Oregon,3612
05/16/2020,Pennsylvania,65228
05/16/2020,Puerto Rico,2589
05/16/2020,Rhode Island,12434
05/16/2020,South Carolina,8661
05/16/2020,South Dakota,3959
05/16/2020,Tennessee,17204
05/16/2020,Texas,47866
05/16/2020,Utah,7068
05/16/2020,Vermont,934
05/16/2020,Virgin Islands,69
05/16/2020,Virginia,29679
05/16/2020,Washington,19336
05/16/2020,West Virginia,1470
05/16/2020,Wisconsin,12551
05/16/2020,Wyoming,741
05/17/2020,Alabama,11771
05/17/2020,Alaska,396
05/17/2020,Arizona,13937
05/17/2020,Arkansas,4759
05/17/2020,California,80366
05/17/2020,Colorado,21909
05/17/2020,Connecticut,37419
05/17/2020,Delaware,7670
05/17/2020,District of Columbia,7123
05/17/2020,Florida,45580
05/17/2020,Georgia,35954
05/17/2020,Guam,1123
05/17/2020,Hawaii,630
05/17/2020,Idaho,2421
05/17/2020,Illinois,94360
05/17/2020,Indiana,28419
05/17/2020,Iowa,14651
05/17/2020,Kansas,8066
05/17/2020,Kentucky,7793
05/17/2020,Louisiana,34498
05/17/2020,Maine,1687
05/17/2020,Maryland,38920
05/17/2020,Massachusetts,86010
05/17/2020,Michigan,51054
05/17/2020,Minnesota,15677
05/17/2020,Mississippi,11296
05/17/2020,Missouri,11069
05/17/2020,Montana,468
05/17/2020,Nebraska,10348
05/17/2020,Nevada,6935
05/17/2020,New Hampshire,3596
05/17/2020,New Jersey,146334
05/17/2020,New Mexico,5938
05/17/2020,New York,355037
05/17/2020,North Carolina,18537
05/17/2020,North Dakota,1900
05/17/2020,Northern Mariana Islands,21
05/17/2020,Ohio,27925
05/17/2020,Oklahoma,5310
05/17/2020,Oregon,3623
05/17/2020,Pennsylvania,65745
05/17/2020,Puerto Rico,2646
05/17/2020,Rhode Island,12674
05/17/2020,South Carolina,8816
05/17/2020,South Dakota,3987
05/17/2020,Tennessee,17391
05/17/2020,Texas,48828
05/17/2020,Utah,7238
05/17/2020,Vermont,940
05/17/2020,Virgin Islands,69
05/17/2020,Virginia,30383
05/17/2020,Washington,19514
05/17/2020,West Virginia,1492
05/17/2020,Wisconsin,12754
05/17/2020,Wyoming,754
05/18/2020,Alabama,12086
05/18/2020,Alaska,399
05/18/2020,Arizona,14170
05/18/2020,Arkansas,4813
05/18/2020,California,81943
05/18/2020,Colorado,22174
05/18/2020,Connecticut,38116
05/18/2020,Delaware,7869
05/18/2020,District of Columbia,7270
05/18/2020,Florida,46434
05/18/2020,Georgia,36634
05/18/2020,Guam,1123
05/18/2020,Hawaii,630
05/18/2020,Idaho,2455
05/18/2020,Illinois,96778
05/18/2020,Indiana,28897
05/18/2020,Iowa,14955
05/18/2020,Kansas,8439
05/18/2020,Kentucky,8041
05/18/2020,Louisiana,34832
05/18/2020,Maine,1713
05/18/2020,Maryland,39882
05/18/2020,Massachusetts,87052
05/18/2020,Michigan,51853
05/18/2020,Minnesota,16372
05/18/2020,Mississippi,11432
05/18/2020,Missouri,11225
05/18/2020,Montana,470
05/18/2020,Nebraska,10625
05/18/2020,Nevada,7059
05/18/2020,New Hampshire,3652
05/18/2020,New Jersey,148039
05/18/2020,New Mexico,6096
05/18/2020,New York,356278
05/18/2020,North Carolina,19121
05/18/2020,North Dakota,1931
05/18/2020,Northern Mariana Islands,21
05/18/2020,Ohio,28455
05/18/2020,Oklahoma,5398
05/18/2020,Oregon,3687
05/18/2020,Pennsylvania,66676
05/18/2020,Puerto Rico,2710
05/18/2020,Rhode Island,12795
05/18/2020,South Carolina,8942
05/18/2020,South Dakota,4027
05/18/2020,Tennessee,17767
05/18/2020,Texas,49788
05/18/2020,Utah,7384
05/18/2020,Vermont,940
05/18/2020,Virgin Islands,69
05/18/2020,Virginia,31132
05/18/2020,Washington,19756
05/18/2020,West Virginia,1502
05/18/2020,Wisconsin,12912
05/18/2020,Wyoming,766
05/19/2020,Alabama,12376
05/19/2020,Alaska,399
05/19/2020,Arizona,14566
05/19/2020,Arkansas,4923
05/19/2020,California,83981
05/19/2020,Colorado,22454
05/19/2020,Connecticut,38430
05/19/2020,Delaware,8037
05/19/2020,District of Columbia,7434
05/19/2020,Florida,46936
05/19/2020,Georgia,37214
05/19/2020,Guam,1123
05/19/2020,Hawaii,631
05/19/2020,Idaho,2476
05/19/2020,Illinois,98298
05/19/2020,Indiana,29402
05/19/2020,Iowa,15296
05/19/2020,Kansas,8488
05/19/2020,Kentucky,8205
05/19/2020,Louisiana,35161
05/19/2020,Maine,1741
05/19/2020,Maryland,41664
05/19/2020,Massachusetts,87925
05/19/2020,Michigan,52337
05/19/2020,Minnesota,17038
05/19/2020,Mississippi,11704
05/19/2020,Missouri,11369
05/19/2020,Montana,471
05/19/2020,Nebraska,10846
05/19/2020,Nevada,7169
05/19/2020,New Hampshire,3721
05/19/2020,New Jersey,149013
05/19/2020,New Mexico,6192
05/19/2020,New York,357757
05/19/2020,North Carolina,19762
05/19/2020,North Dakota,1994
05/19/2020,Northern Mariana Islands,21
05/19/2020,Ohio,28953
05/19/2020,Oklahoma,5489
05/19/2020,Oregon,3726
05/19/2020,Pennsylvania,67404
05/19/2020,Puerto Rico,2805
05/19/2020,Rhode Island,12951
05/19/2020,South Carolina,9056
05/19/2020,South Dakota,4085
05/19/2020,Tennessee,18301
05/19/2020,Texas,51080
05/19/2020,Utah,7530
05/19/2020,Vermont,944
05/19/2020,Virgin Islands,69
05/19/2020,Virginia,32129
05/19/2020,Washington,19988
05/19/2020,West Virginia,1514
05/19/2020,Wisconsin,13200
05/19/2020,Wyoming,776
05/20/2020,Alabama,13052
05/20/2020,Alaska,402
05/20/2020,Arizona,14897
05/20/2020,Arkansas,5003
05/20/2020,California,86125
05/20/2020,Colorado,22769
05/20/2020,Connecticut,39017
05/20/2020,Delaware,8194
05/20/2020,District of Columbia,7551
05/20/2020,Florida,47463
05/20/2020,Georgia,38162
05/20/2020,Guam,1134
05/20/2020,Hawaii,633
05/20/2020,Idaho,2506
05/20/2020,Illinois,100713
05/20/2020,Indiana,29986
05/20/2020,Iowa,15868
05/20/2020,Kansas,8661
05/20/2020,Kentucky,8336
05/20/2020,Louisiana,35439
05/20/2020,Maine,1819
05/20/2020,Maryland,42442
05/20/2020,Massachusetts,88970
05/20/2020,Michigan,52988
05/20/2020,Minnesota,17679
05/20/2020,Mississippi,11967
05/20/2020,Missouri,11510
05/20/2020,Montana,478
05/20/2020,Nebraska,11119
05/20/2020,Nevada,7301
05/20/2020,New Hampshire,3868
05/20/2020,New Jersey,150399
05/20/2020,New Mexico,6338
05/20/2020,New York,359235
05/20/2020,North Carolina,20221
05/20/2020,North Dakota,2095
05/20/2020,Northern Mariana Islands,21
05/20/2020,Ohio,29437
05/20/2020,Oklahoma,5532
05/20/2020,Oregon,3801
05/20/2020,Pennsylvania,68151
05/20/2020,Puerto Rico,2866
05/20/2020,Rhode Island,13356
05/20/2020,South Carolina,9175
05/20/2020,South Dakota,4177
05/20/2020,Tennessee,18534
05/20/2020,Texas,52369
05/20/2020,Utah,7717
05/20/2020,Vermont,944
05/20/2020,Virgin Islands,69
05/20/2020,Virginia,32888
05/20/2020,Washington,20110
05/20/2020,West Virginia,1567
05/20/2020,Wisconsin,13779
05/20/2020,Wyoming,787
05/21/2020,Alabama,13414
05/21/2020,Alaska,402
05/21/2020,Arizona,15315
05/21/2020,Arkansas,5458
05/21/2020,California,88488
05/21/2020,Colorado,23161
05/21/2020,Connecticut,39208
05/21/2020,Delaware,8386
05/21/2020,District of Columbia,7788
05/21/2020,Florida,48667
05/21/2020,Georgia,38969
05/21/2020,Guam,1134
05/21/2020,Hawaii,637
05/21/2020,Idaho,2534
05/21/2020,Illinois,102995
05/21/2020,Indiana,30673
05/21/2020,Iowa,16170
05/21/2020,Kansas,8771
05/21/2020,Kentucky,8475
05/21/2020,Louisiana,36627
05/21/2020,Maine,1877
05/21/2020,Maryland,43645
05/21/2020,Massachusetts,90084
05/21/2020,Michigan,53468
05/21/2020,Minnesota,18209
05/21/2020,Mississippi,12222
05/21/2020,Missouri,11657
05/21/2020,Montana,479
05/21/2020,Nebraska,11423
05/21/2020,Nevada,7404
05/21/2020,New Hampshire,3935
05/21/2020,New Jersey,151472
05/21/2020,New Mexico,6472
05/21/2020,New York,361313
05/21/2020,North Carolina,20934
05/21/2020,North Dakota,2229
05/21/2020,Northern Mariana Islands,22
05/21/2020,Ohio,30168
05/21/2020,Oklahoma,5680
05/21/2020,Oregon,3817
05/21/2020,Pennsylvania,69252
05/21/2020,Puerto Rico,2913
05/21/2020,Rhode Island,13571
05/21/2020,South Carolina,9379
05/21/2020,South Dakota,4177
05/21/2020,Tennessee,18970
05/21/2020,Texas,53441
05/21/2020,Utah,7876
05/21/2020,Vermont,950
05/21/2020,Virgin Islands,69
05/21/2020,Virginia,34116
05/21/2020,Washington,20280
05/21/2020,West Virginia,1603
05/21/2020,Wisconsin,14172
05/21/2020,Wyoming,801
05/22/2020,Alabama,13670
05/22/2020,Alaska,404
05/22/2020,Arizona,15608
05/22/2020,Arkansas,5612
05/22/2020,California,90801
05/22/2020,Colorado,23456
05/22/2020,Connecticut,39640
05/22/2020,Delaware,8529
05/22/2020,District of Columbia,7893
05/22/2020,Florida,49443
05/22/2020,Georgia,39734
05/22/2020,Guam,1134
05/22/2020,Hawaii,632
05/22/2020,Idaho,2595
05/22/2020,Illinois,105710
05/22/2020,Indiana,31165
05/22/2020,Iowa,16510
05/22/2020,Kansas,9068
05/22/2020,Kentucky,8688
05/22/2020,Louisiana,37048
05/22/2020,Maine,1948
05/22/2020,Maryland,44539
05/22/2020,Massachusetts,90889
05/22/2020,Michigan,53865
05/22/2020,Minnesota,19014
05/22/2020,Mississippi,12624
05/22/2020,Missouri,11797
05/22/2020,Montana,479
05/22/2020,Nebraska,11661
